,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc901,0.68,0,0,0,0.13,0,0,0,0.18,0,0,https://stackoverflow.com/questions/48222708/cryptic-babel-error-in-react-web-app-when-using-stellar-sdk
Doc902,0,0,0.54,0,0.16,0.18,0,0,0,0.11,2,https://stackoverflow.com/questions/48190872/certificate-in-hyperledger
Doc903,0.26,0,0,0,0,0.08,0,0,0.62,0.04,8,https://stackoverflow.com/questions/48190697/installing-ganache-appx-on-windows-7
Doc904,0,0,0.12,0,0.2,0,0,0.19,0,0.49,9,https://stackoverflow.com/questions/48187808/where-is-the-transactions-stored-in-ibm-blockchain-marbles-demo
Doc905,0.24,0,0,0,0,0,0,0.74,0,0,7,https://stackoverflow.com/questions/48186844/create-blockchain-wallet-via-api
Doc906,0,0,0,0,0,0,0.99,0,0,0,6,https://stackoverflow.com/questions/48183394/is-it-possible-to-send-erc20-tokens-into-a-smart-contract-on-ethereum-and-send-b
Doc907,0,0,0,1,0,0,0,0,0,0,3,https://stackoverflow.com/questions/48180941/how-to-send-an-erc20-token-with-web3js
Doc908,0.92,0,0,0.05,0,0,0,0,0.02,0,0,https://stackoverflow.com/questions/48173304/web3-eth-subscribe-not-implemented-for-web3-version-1-0-0-beta-27
Doc909,0,0,0,0,0,0,0.49,0,0.5,0,8,https://stackoverflow.com/questions/48167811/network-up-to-date-on-truffle-deploy
Doc910,0.21,0,0,0,0,0,0.78,0,0,0,6,https://stackoverflow.com/questions/48165744/how-do-i-write-smart-contracts-of-ethereum-in-c-sharp
Doc911,0,0,0,0,0,0.35,0,0.23,0.41,0,8,https://stackoverflow.com/questions/48163505/litecoin-transaction-history
Doc912,0.58,0,0,0,0.28,0.08,0,0,0.05,0,0,https://stackoverflow.com/questions/48113461/hosting-event-listener-app-in-node-js
Doc913,0,0,0,0.31,0,0,0.69,0,0,0,6,https://stackoverflow.com/questions/48113230/how-to-automatically-send-erc-20-tokens-to-the-sender-of-eth-solidity
Doc914,0,0,0.03,0,0.95,0,0,0,0,0,4,https://stackoverflow.com/questions/48112331/which-are-the-right-node-npm-versions-for-hyperledger-fabric-composer-rest-ser
Doc915,0,0,0.9,0,0,0,0,0.09,0,0,2,https://stackoverflow.com/questions/48108709/what-are-members-and-admins-in-endorsement-policy-of-hyperledger-fabric
Doc916,0,0,0,0,0.29,0.21,0,0.14,0.36,0,8,https://stackoverflow.com/questions/48106858/could-not-start-mining-on-my-private-chain
Doc917,0.31,0,0,0.05,0,0.36,0,0.28,0,0,5,https://stackoverflow.com/questions/48097868/how-to-resolve-blockchain-dns-using-python-requests
Doc918,0.12,0.13,0,0.03,0,0,0.2,0,0.17,0.35,9,https://stackoverflow.com/questions/48086461/how-to-create-a-feeless-erc20-token
Doc919,0,0,0.08,0,0,0,0.5,0,0,0.41,6,https://stackoverflow.com/questions/48083637/how-to-prevent-the-smart-contract-from-being-modified-and-deployed-in-the-blockc
Doc920,0,0,0.21,0,0.78,0,0,0,0,0,4,https://stackoverflow.com/questions/48079921/composer-network-start-with-error-service-unavailable
Doc921,0,0,0,0.19,0,0,0.17,0,0.63,0,8,https://stackoverflow.com/questions/48077773/ethereum-solidity-does-require-use-any-gas
Doc922,0.13,0,0.11,0,0.52,0.01,0,0.23,0,0,4,https://stackoverflow.com/questions/48077020/issues-are-coming-while-running-ibm-blockchain-marbles-demo
Doc923,0.23,0.11,0,0,0.4,0,0,0,0.25,0,4,https://stackoverflow.com/questions/48074408/fatal-error-runtimeout-of-memory-during-install-of-geth
Doc924,0.08,0,0.11,0,0,0.02,0,0,0.27,0.52,9,https://stackoverflow.com/questions/48066547/blockchain-to-interact-with-it-is-it-necessary-to-install-a-client-applicatio
Doc925,0,0,0,0,0,0.25,0,0.18,0.1,0.46,9,https://stackoverflow.com/questions/48065655/what-are-block-chain-based-anti-censorship-tools
Doc926,0,0.15,0,0.42,0,0,0.23,0,0,0.2,3,https://stackoverflow.com/questions/48065343/how-to-improve-smart-contact-design-in-order-to-distinguish-data-and-their-manip
Doc927,0,0,0,0.2,0,0.04,0,0.75,0,0,7,https://stackoverflow.com/questions/48064914/how-to-check-a-bitcoin-wallet-balance-from-first-generated-address-m-44-0-0
Doc928,0,0,0.43,0.04,0.04,0.17,0,0.32,0,0,2,https://stackoverflow.com/questions/48062802/how-to-test-endorsement-policy-for-the-business-network-in-multiple-organization
Doc929,0.09,0.04,0,0,0,0,0,0,0.8,0.06,8,https://stackoverflow.com/questions/48061062/change-default-h2port-in-corda
Doc930,0.33,0,0,0,0.66,0,0,0,0,0,4,https://stackoverflow.com/questions/48060707/how-to-enable-authentication-in-hyperledger-angular-application
Doc931,0,0,0,0.05,0,0,0,0.52,0.42,0,7,https://stackoverflow.com/questions/48052641/check-ethereum-wallet-on-via-api-blockchain-info
Doc932,0,0.44,0,0.14,0,0.22,0.19,0,0,0,1,https://stackoverflow.com/questions/48049928/identification-of-purchased-product
Doc933,0,0.25,0,0,0,0.71,0,0,0,0.04,5,https://stackoverflow.com/questions/48048037/does-every-transaction-creates-a-new-block-in-blockchain
Doc934,0,0,0,0,0,0.08,0,0,0,0.91,9,https://stackoverflow.com/questions/48047889/is-blockchain-a-distributed-database
