,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc880,0,0,0,0.41,0,0,0,0.57,0,0,7,https://stackoverflow.com/questions/65606226/format-chainlink-aggregatorv3interface-answer-to-usd
Doc881,0,0.91,0,0,0,0,0,0,0.08,0,1,https://stackoverflow.com/questions/65593054/system-has-not-been-booted-with-systemd-as-init-system-pid-1-cant-operate-c
Doc882,0,0.69,0.06,0,0,0,0,0,0.25,0,1,https://stackoverflow.com/questions/65594686/error-while-initializing-actor-system-wavesplatform-com-protonail-leveldb-jna-le
Doc883,0.46,0.11,0,0,0,0,0.33,0,0.08,0.02,0,https://stackoverflow.com/questions/65583506/how-to-create-standard-erc721-token
Doc884,0,0,0,0,0.72,0.19,0,0,0.08,0,4,https://stackoverflow.com/questions/65582802/tron-web-validate-transfercontract-error-no-owneraccount-tron-link
Doc885,0.09,0,0.28,0,0,0.13,0.5,0,0,0,6,https://stackoverflow.com/questions/65575578/how-does-<hyperledger>-fabric-smart-contract-communicate-with-couchdb
Doc886,0.04,0,0,0,0,0,0,0.95,0,0,7,https://stackoverflow.com/questions/65572469/browser-test-sol521-typeerror-definition-of-base-has-to-precede-definition-o
Doc887,0,0,0,0,0,0.68,0,0,0,0.31,5,https://stackoverflow.com/questions/65554718/<python>-<blockchain>-api-to-check-balance-with-api-key
Doc888,0,0,0,0,0,0,0.59,0,0,0.41,6,https://stackoverflow.com/questions/65537763/what-is-the-incentive-for-<blockchain>-nodes-to-always-select-the-longest-chain
Doc889,0.08,0,0,0,0.07,0.3,0.47,0.07,0,0,6,https://stackoverflow.com/questions/65529667/get-keys-of-solidity-mapping
Doc890,0,0.18,0.81,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/65527532/<hyperledger>-fabric-error-when-i-try-to-do-network-sh-up-in-test-network-direct
