,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic,Title_link
Doc675,0,0,0.14,0.09,0.76,0,0,0,0,0,4,https://stackoverflow.com/questions/69407300/solidity-importing-problem-on-vscode-wsl2-and-brownie
Doc676,0.42,0,0.19,0,0,0,0,0.14,0.06,0.18,0,https://stackoverflow.com/questions/68583591/solidity-what-does-the-caret-operator-do
Doc677,0,0.44,0.04,0,0.2,0.17,0,0,0,0.16,1,https://stackoverflow.com/questions/68364318/chainlink-node-your-node-is-overloaded-and-may-start-missing-jobs-error
Doc678,0,0,0,0.72,0.07,0.06,0.15,0,0,0,3,https://stackoverflow.com/questions/68004109/unhandled-rejection-opensea-error-while-making-buying-items
Doc679,0,0.04,0,0.46,0.27,0.22,0,0,0,0,3,https://stackoverflow.com/questions/66607074/add-a-button-for-payment-via-metamask-on-the-website
Doc680,0,0,0.05,0.37,0.58,0,0,0,0,0,4,https://stackoverflow.com/questions/65222341/truffle-migrate-command-referenceerror-migrations-not-defined
Doc681,0.55,0,0,0.42,0.02,0,0,0,0,0,0,https://stackoverflow.com/questions/64830117/how-to-get-meta-mask-public-key-on-javascript-code
Doc682,0.81,0,0,0.01,0,0.17,0,0,0,0,0,https://stackoverflow.com/questions/64116836/how-to-create-a-dapp-without-metamask
Doc683,0.31,0.21,0.05,0,0,0.07,0,0.22,0,0.13,0,https://stackoverflow.com/questions/63215100/how-a-nonce-from-proof-of-work-ensures-valid-transaction-records-in-block
Doc684,0,0.24,0,0.67,0.09,0,0,0,0,0,3,https://stackoverflow.com/questions/61812515/how-do-i-subscribe-to-log-events-and-get-notifications-on-thundercore
Doc685,0.11,0.28,0,0,0,0.16,0.22,0,0,0.22,1,https://stackoverflow.com/questions/61073796/how-do-i-find-a-transaction-by-txid-node-js
Doc686,0,0.47,0,0,0,0.17,0.05,0.15,0,0.16,1,https://stackoverflow.com/questions/59352815/when-using-proof-of-stake-why-does-a-block-header-need-to-be-signed-by-the-mine
Doc687,0.66,0,0,0,0.02,0,0.11,0,0.2,0,0,https://stackoverflow.com/questions/57685203/parse-x509-certificates-in-dart-and-extract-common-name
Doc688,0.01,0.04,0,0,0,0,0,0,0,0.95,9,https://stackoverflow.com/questions/57322002/what-is-the-benefit-of-non-fault-tolerance-blockchain-network
Doc689,0,0,0,0.59,0,0,0,0.4,0,0,3,https://stackoverflow.com/questions/56078385/someone-has-managed-to-get-the-balance-of-an-erc20-token-with-web3-js1-0-0
Doc690,0,0,0,0.06,0,0,0,0,0.24,0.7,9,https://stackoverflow.com/questions/55888661/understand-hyperledger-fabric-endorsement-policy-logic-and-peers-types
Doc691,0,0.17,0,0,0,0,0,0,0,0.82,9,https://stackoverflow.com/questions/54995668/which-is-best-solution-for-supply-chain-application-fabric-or-sawtooth
Doc692,0,0.6,0,0,0.18,0,0.11,0,0,0.1,1,https://stackoverflow.com/questions/54890521/how-to-know-if-my-waves-node-is-on-fork-or-not
Doc693,0,0,0,0,0,0.52,0.4,0,0,0.08,5,https://stackoverflow.com/questions/54887046/which-type-of-transactions-does-waves-platform-have-for-smart-accounts-and-smart
Doc694,0.05,0,0,0,0.01,0,0.09,0,0.79,0.05,8,https://stackoverflow.com/questions/53960969/how-to-configure-certificate-authority-for-hyperledger-fabric
Doc695,0,0,0,0,0.35,0,0,0,0,0.64,9,https://stackoverflow.com/questions/53630749/how-to-use-mongodb-with-tendermint
Doc696,0,0,0,0,0.33,0.26,0,0,0.13,0.28,4,https://stackoverflow.com/questions/52275702/sawtooth-transaction-processor-message
Doc697,0.48,0.33,0.18,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/51152264/hd-wallet-bip32-addresses-derivation-path
Doc698,0.5,0.13,0.05,0.17,0.02,0,0,0,0,0.13,0,https://stackoverflow.com/questions/50679374/how-to-persist-data-after-deployment-in-solidity
Doc699,0,0,0,0,0,0.14,0.34,0,0,0.51,9,https://stackoverflow.com/questions/50467585/dynamically-add-a-participant-to-corda-state
Doc700,0,0.91,0,0,0,0,0.09,0,0,0,1,https://stackoverflow.com/questions/49012000/how-is-a-merkle-tree-path-generated
Doc701,0,0.39,0.04,0,0,0,0,0,0,0.57,9,https://stackoverflow.com/questions/48641416/how-decentralized-database-works
Doc702,0.66,0,0,0.33,0,0,0,0,0,0,0,https://stackoverflow.com/questions/48165744/how-do-i-write-smart-contracts-of-ethereum-in-c-sharp
Doc703,0,0,0.04,0,0,0.06,0,0.89,0,0,7,https://stackoverflow.com/questions/48113230/how-to-automatically-send-erc-20-tokens-to-the-sender-of-eth-solidity
Doc704,0.23,0,0.35,0.15,0.03,0,0.05,0,0,0.2,2,https://stackoverflow.com/questions/48065343/how-to-improve-smart-contact-design-in-order-to-distinguish-data-and-their-manip
Doc705,0,0,0.03,0.41,0.54,0,0.03,0,0,0,4,https://stackoverflow.com/questions/48044742/cannot-deploy-helloworld-contract-to-my-network-testrpc
Doc706,0,0.03,0.11,0.15,0.65,0.05,0,0,0,0,4,https://stackoverflow.com/questions/47330668/cant-deploy-smart-contract-on-rinkeby-or-ropsten-via-truffle
Doc707,0,0,0,0,0,0.12,0,0,0.06,0.81,9,https://stackoverflow.com/questions/47067322/hyperledger-network-roles
Doc708,0,0.25,0,0,0,0,0,0,0.31,0.43,9,https://stackoverflow.com/questions/45847377/way-to-visualize-the-live-working-of-hyperledger-fabric-v1-0
Doc709,0.14,0,0,0,0,0,0.48,0,0.05,0.33,6,https://stackoverflow.com/questions/45586428/hyperledger-upload-data-from-pc-to-blockchain
Doc710,0,0,0,0.02,0.09,0.16,0,0,0.43,0.31,8,https://stackoverflow.com/questions/43833464/hyperledger-fabric-v1-0
Doc711,0,0,0,0,0,0,0,0,1,0,8,https://stackoverflow.com/questions/43751966/how-to-generate-certificates-for-new-peers-in-organization-in-hyperledger-fabric
Doc712,0,0.61,0,0,0,0,0.2,0,0,0.19,1,https://stackoverflow.com/questions/42027841/how-to-change-the-block-time-in-quorum-jp-morgans-ethereum-blockchain
Doc713,0,0.35,0,0.11,0,0,0,0,0.53,0,8,https://stackoverflow.com/questions/40769741/how-do-i-notify-the-client-application-when-a-chaincode-is-invoked
Doc714,0.29,0,0,0,0.66,0.05,0,0,0,0,4,https://stackoverflow.com/questions/41831974/steemjs-not-working-in-firefox-ie
Doc715,0,0.35,0,0,0,0.28,0,0,0,0.36,9,https://stackoverflow.com/questions/39720358/is-it-necessary-to-run-a-bitcoin-node-in-order-to-interact-with-bitcoin-blockcha
Doc716,0.08,0.12,0.09,0.46,0.18,0.07,0,0,0,0,3,https://stackoverflow.com/questions/38975431/how-to-create-contracts-on-ethereum-block-chain-in-python
Doc717,0,0.25,0,0,0,0,0,0.02,0.06,0.67,9,https://stackoverflow.com/questions/37592895/can-a-hyperledger-fabric-peer-be-scaled-horizontally
Doc718,0.41,0,0,0,0,0,0,0,0.18,0.4,0,https://stackoverflow.com/questions/37024955/can-a-world-state-variable-be-accessed-by-a-chaincode-different-from-the-one-tha
Doc719,0,0,0,0.31,0,0.06,0,0.06,0,0.56,9,https://stackoverflow.com/questions/32984001/how-can-i-access-the-function-of-contract-from-different-nodes
Doc720,0,0.24,0,0,0,0.15,0.33,0.28,0,0,6,https://stackoverflow.com/questions/29350766/extract-input-address-from-a-namecoin-transaction-given-a-name-operation
Doc721,0.52,0,0.23,0,0.07,0,0,0.17,0,0,0,https://stackoverflow.com/questions/72836334/is-there-any-way-to-reinitialize-a-mapping
Doc722,0.55,0.17,0,0.23,0,0,0.05,0,0,0,0,https://stackoverflow.com/questions/72505817/using-waxjs-to-get-information-about-nfts-in-wax-cloud-wallet-possible
Doc723,0,0,0,0,0.08,0,0,0,0.92,0,8,https://stackoverflow.com/questions/72493245/error-post-https-localhost7053-participation-v1-channels-eof-channel-crea
Doc724,0.38,0,0,0.2,0,0.12,0.05,0.25,0,0,0,https://stackoverflow.com/questions/71994734/how-to-create-a-zksync-account
Doc725,0.87,0,0,0,0,0,0.12,0,0,0,0,https://stackoverflow.com/questions/71450252/how-do-i-check-empty-string-in-solidity
Doc726,0,0.49,0,0.27,0,0,0,0.24,0,0,1,https://stackoverflow.com/questions/71089523/ethers-js-token-price-chart
Doc727,0,0.75,0,0,0,0,0.07,0.18,0,0,1,https://stackoverflow.com/questions/71061787/how-to-get-list-of-meaningful-name-upon-fetching-minted-nfts-list-from-alchemy-a
Doc728,0.84,0,0.02,0,0.05,0,0,0.08,0.01,0,0,https://stackoverflow.com/questions/71060637/how-to-generate-keypair-from-secret-phrase-mnemonic-solana
Doc729,0,0,0,0.14,0,0.59,0,0.26,0,0,5,https://stackoverflow.com/questions/71023682/how-to-track-transaction-status-on-elrond-network
Doc730,0,0,0,0.28,0,0.02,0,0.7,0,0,7,https://stackoverflow.com/questions/70920485/solidity-re-entrancy-attack-explanation
Doc731,0.34,0.6,0,0,0,0,0,0,0.05,0,1,https://stackoverflow.com/questions/70861531/how-do-i-get-all-transactions-in-an-account-without-going-through-all-the-blocks
Doc732,0,0.41,0,0,0,0.58,0,0,0,0,5,https://stackoverflow.com/questions/70861032/are-chunk-receipts-reliable
Doc733,0.06,0,0.41,0.02,0,0,0.22,0.28,0,0,2,https://stackoverflow.com/questions/70762150/solidity-check-if-an-index-exists-in-contract-a-from-contract-b
Doc734,0,0.22,0.25,0,0,0,0.53,0,0,0,6,https://stackoverflow.com/questions/70218889/what-is-the-tl-b-scheme-in-ton-solidity-and-how-to-use-it
Doc735,0.45,0.1,0,0,0.37,0,0,0,0.07,0,0,https://stackoverflow.com/questions/70177589/moving-nearprotocol-node-ip
Doc736,0,0.21,0,0,0,0.52,0.26,0,0,0,5,https://stackoverflow.com/questions/69339201/what-does-the-data-field-mean-in-an-elrond-transaction
Doc737,0,0,0,0,0.2,0,0,0,0.78,0,8,https://stackoverflow.com/questions/69325782/channel-creation-failed-at-test-network-of-hyperledger-fabric
Doc738,0,0.38,0,0.52,0.09,0,0,0.01,0,0,3,https://stackoverflow.com/questions/68793085/how-to-get-contract-abi-for-verified-contract-source-codes-in-bsc-scan-api
Doc739,0,0.37,0.28,0.13,0,0.2,0,0,0,0,1,https://stackoverflow.com/questions/68782281/chainlink-oracles-on-testnet
Doc740,0,0,0.26,0.7,0,0,0,0.05,0,0,3,https://stackoverflow.com/questions/68705610/ethers-js-swapexactethfortokens-and-swapexacttokensfortokens-on-pancake-swap
Doc741,0.15,0,0,0,0,0,0,0,0,0.84,9,https://stackoverflow.com/questions/68630185/comparative-differences-between-the-threat-model-of-substratee-and-intel-sgx
Doc742,0.19,0.15,0,0,0,0.64,0.02,0,0,0,5,https://stackoverflow.com/questions/68205281/how-to-automatically-accept-request-without-asking-confirmation-in-metamask-wall
Doc743,0.04,0,0,0,0,0.02,0.94,0,0,0,6,https://stackoverflow.com/questions/68064557/getvalidator-using-rpc-near
Doc744,0.23,0.34,0,0,0,0,0.19,0.24,0,0,1,https://stackoverflow.com/questions/67583332/how-can-i-convert-transform-a-json-tree-structure-to-a-merkle-tree
Doc745,0,0,0,0,0,0,0.16,0.77,0.06,0,7,https://stackoverflow.com/questions/66589313/thegraph-uniswap-subgraph-returning-strange-values-for-volume-and-liquidity
Doc746,0.55,0.02,0,0,0.42,0,0,0,0,0,0,https://stackoverflow.com/questions/65037777/how-to-convert-exported-cosmos-sdk-private-key-to-format-that-can-be-imported-by
Doc747,0.06,0.23,0,0,0.57,0,0,0.07,0.06,0,4,https://stackoverflow.com/questions/64651914/how-to-install-relayer-for-cosmos-sdk-starport-chain
Doc748,0,0.48,0.1,0,0,0.3,0,0.12,0,0,1,https://stackoverflow.com/questions/64395188/does-chainlink-store-oracle-response-for-a-transaction-somewhere-on-blockchain
Doc749,0,0,0.08,0.52,0,0.03,0.09,0.28,0,0,3,https://stackoverflow.com/questions/64121820/how-to-call-balanceof-method-for-non-published-abi
Doc750,0,0.2,0.1,0,0.2,0.49,0,0,0,0,5,https://stackoverflow.com/questions/62639935/chainlink-node-what-to-do-when-transactions-are-pending
Doc751,0.31,0,0,0,0.54,0,0,0,0.14,0,4,https://stackoverflow.com/questions/62126853/how-can-i-package-chaincode-into-cds-format-without-using-ibp-vscode-extension
Doc752,0,0.57,0,0,0.13,0,0.08,0.12,0.09,0,1,https://stackoverflow.com/questions/60911234/how-to-synchronise-all-nodes-in-a-blockchain
Doc753,0.33,0,0,0,0.43,0.08,0.16,0,0,0,4,https://stackoverflow.com/questions/61194973/could-not-convert-parameter-tx-between-node-and-runtime-error-decoding-field
Doc754,0,0.22,0,0.06,0.08,0,0.03,0.61,0,0,7,https://stackoverflow.com/questions/59863510/simple-blockchain-program
Doc755,0,0,0,0.87,0.04,0,0.08,0,0.01,0,3,https://stackoverflow.com/questions/59345097/cannot-call-the-function-in-smart-contract
Doc756,0,0.61,0.08,0,0,0.3,0,0,0,0,1,https://stackoverflow.com/questions/58873774/bitcoin-cash-transaction-history-api
Doc757,0.47,0,0,0,0.4,0.05,0.08,0,0,0,0,https://stackoverflow.com/questions/59012154/substrate-how-to-integrate-with-the-session-module
Doc758,0.24,0,0,0.15,0.15,0.19,0,0,0,0.27,9,https://stackoverflow.com/questions/58699845/is-it-secure-to-use-web3-library-into-client-fronted-application
Doc759,0,0.7,0.03,0,0,0,0,0,0,0.27,1,https://stackoverflow.com/questions/58690838/how-does-the-fork-choice-in-polkadot-work
Doc760,0.12,0.31,0.27,0.07,0,0,0.07,0,0.16,0,1,https://stackoverflow.com/questions/58570902/how-to-store-a-hash-of-some-data-in-a-currently-publicly-available-blockchain
Doc761,0.08,0,0,0,0,0,0.18,0.48,0,0.25,7,https://stackoverflow.com/questions/58341683/trading-assets-via-smart-contracts
Doc762,0.84,0.14,0,0,0,0,0,0,0.02,0,0,https://stackoverflow.com/questions/57240808/generate-private-key-from-seed
Doc763,0,0,0,0,0.34,0.57,0.08,0,0,0,5,https://stackoverflow.com/questions/57131608/error-failed-to-perform-transaction-transaction-failed-with-vm-status-validati
Doc764,0.29,0.22,0.13,0.16,0.05,0,0,0.16,0,0,0,https://stackoverflow.com/questions/57098451/getting-tx-sender-data-in-a-pact-lang-smartcontract
Doc765,0.21,0,0.79,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/56505629/solidity-how-to-initialise-a-fix-array-from-a-single-value
Doc766,0,0.07,0,0,0,0,0.09,0,0.77,0.06,8,https://stackoverflow.com/questions/56342718/how-to-add-raft-instead-of-kafka-in-hyperledger-fabric
Doc767,0,0,0,0,0.54,0.08,0,0,0.08,0.3,4,https://stackoverflow.com/questions/56342202/corda-node-deployment-on-aws
Doc768,0,0.19,0,0,0,0,0,0,0,0.8,9,https://stackoverflow.com/questions/55638017/what-is-proof-of-proof-pop
Doc769,0,0.73,0,0,0,0,0.02,0.25,0,0,1,https://stackoverflow.com/questions/55253213/how-exactly-do-i-link-2-blocks-using-the-hash-of-the-previous-block
Doc770,0,0,0,0,0,0,0,0,1,0,8,https://stackoverflow.com/questions/55538672/failed-to-get-chaincode-container-info-for-mycc1-0-while-executing-peer-chainco
Doc771,0,0,0,0,0,0.44,0.1,0.31,0.15,0,5,https://stackoverflow.com/questions/54914608/got-an-configurationerror-when-sending-a-transaction-in-xcode
Doc772,0,0.23,0,0.23,0.05,0,0.1,0,0.39,0,8,https://stackoverflow.com/questions/55062756/hyperledger-fabric-1-4-how-to-test-and-verify-registerchaincodeevent-function
Doc773,0,0.59,0,0.07,0.23,0.06,0.04,0,0,0,1,https://stackoverflow.com/questions/54763338/what-is-the-difference-between-web-demo-and-multichain-explorer
Doc774,0,0.06,0,0,0.51,0,0,0,0.27,0.16,4,https://stackoverflow.com/questions/54687656/sawtooth-supply-chain-application-setup-failed
Doc775,0,0,0,0.04,0.14,0.19,0,0,0.18,0.44,9,https://stackoverflow.com/questions/54662484/how-to-implement-non-blocking-client-in-grpc-go
Doc776,0.51,0,0,0,0,0,0.26,0,0,0.22,0,https://stackoverflow.com/questions/53723969/hyperledger-fabric-chaincode-data-model
Doc777,0,0.64,0,0,0.13,0,0,0,0,0.22,1,https://stackoverflow.com/questions/53424452/ethereum-blocksci-parser-tool
Doc778,0,0.26,0,0.56,0,0,0.18,0,0,0,3,https://stackoverflow.com/questions/53060455/how-to-pass-array-in-react-js-inside-render
Doc779,0.03,0.36,0,0.03,0,0,0,0.2,0,0.38,9,https://stackoverflow.com/questions/52954328/how-is-the-source-code-protected-from-being-tampered-with-in-a-blockchain
Doc780,0.06,0,0.42,0.3,0.09,0,0.13,0,0,0,2,https://stackoverflow.com/questions/52782475/solidity-contract-state-variable-value-show-strange-when-invoke-from-external-co
Doc781,0,0,0,0,0.97,0,0.02,0,0,0,4,https://stackoverflow.com/questions/52697771/cannot-get-explorer-error-in-composer-after-running-the-composer-rest-server
Doc782,0,0,0,0,0,0.57,0,0.14,0,0.29,5,https://stackoverflow.com/questions/51984026/how-does-ethereum-handle-duplicate-transaction-in-different-world-state-which-me
Doc783,0,0,0,0,0.66,0,0,0,0,0.33,4,https://stackoverflow.com/questions/51952519/azure-blockchain-workbench-app-not-showing-up-among-enterprise-applications
Doc784,0.25,0,0,0.58,0.11,0.06,0,0,0,0,3,https://stackoverflow.com/questions/51910256/web3-eth-getaccounts-returns-empty-array-when-using-infura-provider-why
Doc785,0,0,0,0,0,0,0,0,0.95,0.05,8,https://stackoverflow.com/questions/51517076/hyperledger-fabric-acl-in-configtx-yaml
Doc786,0,0.03,0.05,0,0.54,0.04,0,0,0.34,0,4,https://stackoverflow.com/questions/51240379/adding-external-packages-to-hyperledger-fabric-go-smartcontract
Doc787,0.05,0,0,0.29,0,0,0.57,0,0.09,0,6,https://stackoverflow.com/questions/51227349/assets-are-not-getting-update-in-for-loop
Doc788,0.33,0,0,0,0,0,0.02,0.64,0,0,7,https://stackoverflow.com/questions/50928705/can-the-same-public-address-used-for-ether-be-used-to-receive-other-coins-as-wel
Doc789,0,0,0.25,0.56,0,0.03,0,0.16,0,0,3,https://stackoverflow.com/questions/50191996/why-am-i-getting-this-error-gas-estimation-errored-with-the-following-message
Doc790,0.4,0.08,0.01,0.02,0,0.1,0,0.07,0,0.31,0,https://stackoverflow.com/questions/50052121/sha3-512-to-generate-keys-in-java
Doc791,0,0.93,0,0,0,0,0,0,0,0.06,1,https://stackoverflow.com/questions/49456936/q-ethereum-mempool-transaction-of-uncle-and-fork-nodes
Doc792,0.19,0,0,0,0.81,0,0,0,0,0,4,https://stackoverflow.com/questions/49296464/how-to-connect-web3-to-main-ethereum-network-using-python
Doc793,0.23,0.18,0,0.02,0.02,0,0.05,0.5,0,0,7,https://stackoverflow.com/questions/49216967/how-to-call-function-from-within-constructor-of-a-struct-in-julia
Doc794,0.07,0.18,0.08,0.06,0,0,0,0.46,0,0.15,7,https://stackoverflow.com/questions/49155751/could-hacker-change-data-in-one-smart-contract-with-out-call-contract-function
Doc795,0.14,0.19,0.03,0.56,0,0.07,0,0,0,0,3,https://stackoverflow.com/questions/48594840/how-can-i-retrieve-the-data-from-block-in-ethereum-blockchain
Doc796,0.73,0,0,0,0,0.26,0,0,0,0,0,https://stackoverflow.com/questions/48477873/how-can-i-make-dapp-work-on-regular-browsers
Doc797,0,0,0,0,0.11,0,0,0,0.35,0.53,9,https://stackoverflow.com/questions/46564281/set-up-of-hyperledger-fabric-on-2-different-pcs
Doc798,0,0,0.19,0.23,0.48,0,0,0.11,0,0,4,https://stackoverflow.com/questions/48246293/open-zeppelin-truffle-ethereum-crowdsale-buytokens-function-ridiculous-upfro
Doc799,0,0,0,0,0,0,0,0,0.64,0.35,8,https://stackoverflow.com/questions/44947174/how-to-communicate-peer-to-peer-in-hyperledger-fabric-local-network
Doc800,0,0,0,0,0.04,0,0,0,0.96,0,8,https://stackoverflow.com/questions/46376379/manifest-peer-latest-not-found-error-during-hyperledger-installation
Doc801,0,0,0,0,0.03,0,0,0,0.2,0.75,9,https://stackoverflow.com/questions/44945347/how-msp-consensus-ordering-service-is-pluggable-in-hyperledger-fabric
Doc802,0,0,0,0,0,0.03,0,0,0.06,0.9,9,https://stackoverflow.com/questions/44545083/property-level-privacy-in-hyperledger-fabric-1-0
Doc803,0,0.25,0,0,0,0,0,0,0,0.74,9,https://stackoverflow.com/questions/44361995/hyperledger-framework-block-time-benchmark
Doc804,0,0,0,0,0,0,0,0,0.37,0.63,9,https://stackoverflow.com/questions/43967697/adding-organisations-dynamically
Doc805,0.09,0,0,0,0,0,0,0,0.42,0.48,9,https://stackoverflow.com/questions/43626757/what-is-the-difference-between-roles-affiliations-and-attributes
Doc806,0,0.43,0,0,0,0,0.03,0,0.23,0.3,1,https://stackoverflow.com/questions/40954717/what-is-the-size-of-a-block-in-hyperledger-v0-6
Doc807,0.12,0,0.03,0,0,0.05,0.36,0,0.13,0.31,6,https://stackoverflow.com/questions/40648522/internal-table-implementation-in-hyperledger-fabric-chaincode
Doc808,0,0.51,0,0,0,0,0.08,0,0.26,0.15,1,https://stackoverflow.com/questions/39699096/what-is-the-best-approach-to-check-transaction-status
Doc809,0,0,0,0,0,0.42,0.5,0,0.07,0,6,https://stackoverflow.com/questions/38122169/how-do-you-obtain-the-transaction-uuid-after-submitting-an-invoke-transaction-us
Doc810,0.04,0.12,0.18,0.45,0,0.21,0,0,0,0,3,https://stackoverflow.com/questions/35600914/adding-one-new-field-to-solidity-struct-makes-ethereum-contract-stop-working
Doc811,0,0.1,0.03,0.08,0.2,0.56,0,0,0.03,0,5,https://stackoverflow.com/questions/75050673/get-call-exception-details
Doc812,0.03,0.02,0.02,0,0.29,0.4,0.01,0.23,0,0,5,https://stackoverflow.com/questions/74733977/send-token-by-contract-with-python-causing-error-validate-transfercontract-erro
Doc813,0.4,0,0,0.06,0,0.28,0.18,0.08,0,0,0,https://stackoverflow.com/questions/74722681/near-smart-contract-obscure-instructions-in-the-documentation
Doc814,0.14,0.16,0.11,0.48,0.11,0,0,0,0,0,3,https://stackoverflow.com/questions/74663044/how-to-get-the-address-of-a-contract-deployed-by-another-contract
